u,v
57.9008,-96.3997
-57.9008,96.3997
64.5183,-107.416
-64.5183,107.416
66.1726,-110.17
-66.1726,110.17
67.827,-112.924
-67.827,112.924
69.4814,-115.679
-69.4814,115.679
71.1358,-118.433
-71.1358,118.433
72.7902,-121.187
-72.7902,121.187
79.4078,-132.203
-79.4078,132.203
81.0623,-134.958
-81.0623,134.958
82.7167,-137.712
-82.7167,137.712
84.3712,-140.466
-84.3712,140.466
86.0256,-143.22
-86.0256,143.22
87.6801,-145.974
-87.6801,145.974
89.3345,-148.728
-89.3345,148.728
90.9915,-151.486
-90.9915,151.486
92.646,-154.241
-92.646,154.241
94.3005,-156.995
-94.3005,156.995
95.955,-159.749
-95.955,159.749
97.6095,-162.503
-97.6095,162.503
99.264,-165.257
-99.264,165.257
100.918,-168.011
-100.918,168.011
102.573,-170.765
-102.573,170.765
104.227,-173.519
-104.227,173.519
52.1587,-71.783
-52.1587,71.783
57.176,-65.0597
-57.176,65.0597
62.1934,-58.3363
-62.1934,58.3363
67.2108,-51.613
-67.2108,51.613
72.2218,-44.8983
-72.2218,44.8983
77.2392,-38.1749
-77.2392,38.1749
82.2566,-31.4516
-82.2566,31.4516
87.2676,-24.7369
-87.2676,24.7369
92.2851,-18.0136
-92.2851,18.0136
97.3025,-11.2903
-97.3025,11.2903
102.314,-4.57562
-102.314,4.57562
107.331,2.14768
-107.331,-2.14768
112.349,8.87098
-112.349,-8.87098
117.36,15.5856
-117.36,-15.5856
122.377,22.3089
-122.377,-22.3089
127.395,29.0322
-127.395,-29.0322
132.406,35.7469
-132.406,-35.7469
137.423,42.4701
-137.423,-42.4701
142.441,49.1934
-142.441,-49.1934
147.452,55.9081
-147.452,-55.9081
152.469,62.6313
-152.469,-62.6313
157.487,69.3546
-157.487,-69.3546
162.498,76.0692
-162.498,-76.0692
167.516,82.7924
-167.516,-82.7924
172.533,89.5157
-172.533,-89.5157
177.544,96.2303
-177.544,-96.2303
182.562,102.954
-182.562,-102.954
187.58,109.677
-187.58,-109.677
192.591,116.391
-192.591,-116.391
197.608,123.115
-197.608,-123.115
202.626,129.838
-202.626,-129.838
207.644,136.561
-207.644,-136.561
212.655,143.276
-212.655,-143.276
217.673,149.999
-217.673,-149.999
222.69,156.722
-222.69,-156.722
227.702,163.436
-227.702,-163.436
232.719,170.16
-232.719,-170.16
237.737,176.883
-237.737,-176.883
242.748,183.597
-242.748,-183.597
247.766,190.321
-247.766,-190.321
252.784,197.044
-252.784,-197.044
257.795,203.758
-257.795,-203.758
262.813,210.481
-262.813,-210.481
267.831,217.205
-267.831,-217.205
272.842,223.919
-272.842,-223.919
277.86,230.642
-277.86,-230.642
282.877,237.365
-282.877,-237.365
287.889,244.08
-287.889,-244.08
292.907,250.803
-292.907,-250.803
297.924,257.526
-297.924,-257.526
302.936,264.241
-302.936,-264.241
-99.9601,-453.364
99.9601,453.364
336.226,-195.649
-336.226,195.649
834.159,466.972
-834.159,-466.972
1092.2,816.03
-1092.2,-816.03
1190.87,950.756
-1190.87,-950.756
1284.06,1072.42
-1284.06,-1072.42
1213.33,1182.55
-1213.33,-1182.55
1098,1369.54
-1098,-1369.54
1040.19,1468.81
-1040.19,-1468.81
992.564,1540.29
-992.564,-1540.29
909.871,1684.25
-909.871,-1684.25
794.803,1879.52
-794.803,-1879.52
494.588,1421.35
-494.588,-1421.35
-361.043,226.599
361.043,-226.599
-409.551,326.247
409.551,-326.247
1.65414,-2.75417
-1.65414,2.75417
3.30828,-5.50834
-3.30828,5.50834
4.96243,-8.26251
-4.96243,8.26251
6.61658,-11.0167
-6.61658,11.0167
8.27075,-13.7708
-8.27075,13.7708
9.92491,-16.525
-9.92491,16.525
11.5791,-19.2792
-11.5791,19.2792
13.2333,-22.0333
-13.2333,22.0333
14.8875,-24.7875
-14.8875,24.7875
16.5416,-27.5417
-16.5416,27.5417
18.1958,-30.2958
-18.1958,30.2958
19.8501,-33.05
-19.8501,33.05
21.5043,-35.8041
-21.5043,35.8041
23.161,-38.5625
-23.161,38.5625
41.3578,-68.8582
-41.3578,68.8582
43.0121,-71.6124
-43.0121,71.6124
44.6664,-74.3665
-44.6664,74.3665
46.3207,-77.1206
-46.3207,77.1206
47.975,-79.8748
-47.975,79.8748
49.6294,-82.6289
-49.6294,82.6289
56.2467,-93.6455
-56.2467,93.6455
62.8641,-104.662
-62.8641,104.662
64.5185,-107.416
-64.5185,107.416
66.1729,-110.17
-66.1729,110.17
67.8273,-112.924
-67.8273,112.924
69.4817,-115.679
-69.4817,115.679
71.1361,-118.433
-71.1361,118.433
77.7537,-129.449
-77.7537,129.449
79.4081,-132.203
-79.4081,132.203
81.0626,-134.957
-81.0626,134.957
82.717,-137.712
-82.717,137.712
84.3715,-140.466
-84.3715,140.466
86.0259,-143.22
-86.0259,143.22
87.6804,-145.974
-87.6804,145.974
89.3374,-148.732
-89.3374,148.732
90.9919,-151.486
-90.9919,151.486
92.6464,-154.241
-92.6464,154.241
94.3008,-156.995
-94.3008,156.995
95.9553,-159.749
-95.9553,159.749
97.6098,-162.503
-97.6098,162.503
99.2643,-165.257
-99.2643,165.257
100.919,-168.011
-100.919,168.011
102.573,-170.765
-102.573,170.765
50.5045,-69.0288
-50.5045,69.0288
55.5219,-62.3055
-55.5219,62.3055
60.5393,-55.5822
-60.5393,55.5822
65.5567,-48.8588
-65.5567,48.8588
70.5677,-42.1441
-70.5677,42.1441
75.5851,-35.4208
-75.5851,35.4208
80.6025,-28.6975
-80.6025,28.6975
85.6135,-21.9828
-85.6135,21.9828
90.631,-15.2594
-90.631,15.2594
95.6484,-8.53613
-95.6484,8.53613
100.659,-1.82145
-100.659,1.82145
105.677,4.90185
-105.677,-4.90185
110.694,11.6251
-110.694,-11.6251
115.705,18.3398
-115.705,-18.3398
120.723,25.0631
-120.723,-25.0631
125.74,31.7864
-125.74,-31.7864
130.752,38.501
-130.752,-38.501
135.769,45.2243
-135.769,-45.2243
140.787,51.9476
-140.787,-51.9476
145.798,58.6622
-145.798,-58.6622
150.815,65.3855
-150.815,-65.3855
155.833,72.1087
-155.833,-72.1087
160.844,78.8234
-160.844,-78.8234
165.862,85.5466
-165.862,-85.5466
170.879,92.2698
-170.879,-92.2698
175.89,98.9845
-175.89,-98.9845
180.908,105.708
-180.908,-105.708
185.926,112.431
-185.926,-112.431
190.937,119.146
-190.937,-119.146
195.954,125.869
-195.954,-125.869
200.972,132.592
-200.972,-132.592
205.99,139.315
-205.99,-139.315
211.001,146.03
-211.001,-146.03
216.019,152.753
-216.019,-152.753
221.036,159.476
-221.036,-159.476
226.047,166.191
-226.047,-166.191
231.065,172.914
-231.065,-172.914
236.083,179.637
-236.083,-179.637
241.094,186.352
-241.094,-186.352
246.112,193.075
-246.112,-193.075
251.13,199.798
-251.13,-199.798
256.141,206.512
-256.141,-206.512
261.159,213.236
-261.159,-213.236
266.176,219.959
-266.176,-219.959
271.188,226.673
-271.188,-226.673
276.206,233.396
-276.206,-233.396
281.223,240.12
-281.223,-240.12
286.235,246.834
-286.235,-246.834
291.253,253.557
-291.253,-253.557
296.27,260.28
-296.27,-260.28
301.282,266.995
-301.282,-266.995
-101.614,-450.61
101.614,450.61
334.572,-192.895
-334.572,192.895
832.505,469.726
-832.505,-469.726
1090.54,818.784
-1090.54,-818.784
1189.22,953.511
-1189.22,-953.511
1282.41,1075.17
-1282.41,-1075.17
1211.68,1185.3
-1211.68,-1185.3
1096.35,1372.3
-1096.35,-1372.3
1038.54,1471.56
-1038.54,-1471.56
990.91,1543.05
-990.91,-1543.05
908.217,1687.01
-908.217,-1687.01
793.149,1882.27
-793.149,-1882.27
492.934,1424.1
-492.934,-1424.1
-362.697,229.354
362.697,-229.354
-411.206,329.001
411.206,-329.001
1.65414,-2.75417
-1.65414,2.75417
3.30829,-5.50834
-3.30829,5.50834
4.96245,-8.2625
-4.96245,8.2625
6.61661,-11.0167
-6.61661,11.0167
8.27078,-13.7708
-8.27078,13.7708
9.92495,-16.525
-9.92495,16.525
11.5791,-19.2792
-11.5791,19.2792
13.2333,-22.0333
-13.2333,22.0333
14.8875,-24.7875
-14.8875,24.7875
16.5417,-27.5416
-16.5417,27.5416
18.1959,-30.2958
-18.1959,30.2958
19.8501,-33.05
-19.8501,33.05
21.5069,-35.8084
-21.5069,35.8084
39.7037,-66.104
-39.7037,66.104
41.358,-68.8582
-41.358,68.8582
43.0123,-71.6123
-43.0123,71.6123
44.6666,-74.3665
-44.6666,74.3665
46.3209,-77.1206
-46.3209,77.1206
47.9752,-79.8748
-47.9752,79.8748
54.5926,-90.8913
-54.5926,90.8913
61.21,-101.908
-61.21,101.908
62.8644,-104.662
-62.8644,104.662
64.5187,-107.416
-64.5187,107.416
66.1731,-110.17
-66.1731,110.17
67.8275,-112.924
-67.8275,112.924
69.4819,-115.679
-69.4819,115.679
76.0996,-126.695
-76.0996,126.695
77.754,-129.449
-77.754,129.449
79.4084,-132.203
-79.4084,132.203
81.0629,-134.957
-81.0629,134.957
82.7173,-137.712
-82.7173,137.712
84.3718,-140.466
-84.3718,140.466
86.0263,-143.22
-86.0263,143.22
87.6833,-145.978
-87.6833,145.978
89.3377,-148.732
-89.3377,148.732
90.9922,-151.486
-90.9922,151.486
92.6467,-154.241
-92.6467,154.241
94.3012,-156.995
-94.3012,156.995
95.9557,-159.749
-95.9557,159.749
97.6102,-162.503
-97.6102,162.503
99.2647,-165.257
-99.2647,165.257
100.919,-168.011
-100.919,168.011
48.8504,-66.2747
-48.8504,66.2747
53.8678,-59.5513
-53.8678,59.5513
58.8852,-52.828
-58.8852,52.828
63.9026,-46.1046
-63.9026,46.1046
68.9135,-39.3899
-68.9135,39.3899
73.9309,-32.6666
-73.9309,32.6666
78.9484,-25.9433
-78.9484,25.9433
83.9594,-19.2286
-83.9594,19.2286
88.9768,-12.5053
-88.9768,12.5053
93.9943,-5.78196
-93.9943,5.78196
99.0053,0.932724
-99.0053,-0.932724
104.023,7.65602
-104.023,-7.65602
109.04,14.3793
-109.04,-14.3793
114.051,21.094
-114.051,-21.094
119.069,27.8173
-119.069,-27.8173
124.086,34.5406
-124.086,-34.5406
129.097,41.2552
-129.097,-41.2552
134.115,47.9785
-134.115,-47.9785
139.132,54.7018
-139.132,-54.7018
144.144,61.4164
-144.144,-61.4164
149.161,68.1396
-149.161,-68.1396
154.179,74.8629
-154.179,-74.8629
159.19,81.5775
-159.19,-81.5775
164.207,88.3008
-164.207,-88.3008
169.225,95.024
-169.225,-95.024
174.236,101.739
-174.236,-101.739
179.254,108.462
-179.254,-108.462
184.271,115.185
-184.271,-115.185
189.283,121.9
-189.283,-121.9
194.3,128.623
-194.3,-128.623
199.318,135.346
-199.318,-135.346
204.335,142.069
-204.335,-142.069
209.347,148.784
-209.347,-148.784
214.364,155.507
-214.364,-155.507
219.382,162.23
-219.382,-162.23
224.393,168.945
-224.393,-168.945
229.411,175.668
-229.411,-175.668
234.429,182.391
-234.429,-182.391
239.44,189.106
-239.44,-189.106
244.458,195.829
-244.458,-195.829
249.475,202.552
-249.475,-202.552
254.487,209.267
-254.487,-209.267
259.505,215.99
-259.505,-215.99
264.522,222.713
-264.522,-222.713
269.534,229.427
-269.534,-229.427
274.551,236.151
-274.551,-236.151
279.569,242.874
-279.569,-242.874
284.581,249.588
-284.581,-249.588
289.598,256.311
-289.598,-256.311
294.616,263.034
-294.616,-263.034
299.628,269.749
-299.628,-269.749
-103.268,-447.856
103.268,447.856
332.918,-190.141
-332.918,190.141
830.851,472.48
-830.851,-472.48
1088.89,821.538
-1088.89,-821.538
1187.56,956.265
-1187.56,-956.265
1280.76,1077.93
-1280.76,-1077.93
1210.02,1188.05
-1210.02,-1188.05
1094.7,1375.05
-1094.7,-1375.05
1036.88,1474.32
-1036.88,-1474.32
989.256,1545.8
-989.256,-1545.8
906.562,1689.76
-906.562,-1689.76
791.495,1885.02
-791.495,-1885.02
491.28,1426.86
-491.28,-1426.86
-364.351,232.108
364.351,-232.108
-412.86,331.755
412.86,-331.755
1.65415,-2.75417
-1.65415,2.75417
3.3083,-5.50833
-3.3083,5.50833
4.96247,-8.2625
-4.96247,8.2625
6.61663,-11.0167
-6.61663,11.0167
8.27081,-13.7708
-8.27081,13.7708
9.92499,-16.525
-9.92499,16.525
11.5792,-19.2792
-11.5792,19.2792
13.2334,-22.0333
-13.2334,22.0333
14.8876,-24.7875
-14.8876,24.7875
16.5418,-27.5416
-16.5418,27.5416
18.196,-30.2958
-18.196,30.2958
19.8528,-33.0542
-19.8528,33.0542
38.0496,-63.3499
-38.0496,63.3499
39.7039,-66.104
-39.7039,66.104
41.3582,-68.8582
-41.3582,68.8582
43.0125,-71.6123
-43.0125,71.6123
44.6668,-74.3665
-44.6668,74.3665
46.3211,-77.1206
-46.3211,77.1206
52.9384,-88.1372
-52.9384,88.1372
59.5559,-99.1537
-59.5559,99.1537
61.2102,-101.908
-61.2102,101.908
62.8646,-104.662
-62.8646,104.662
64.519,-107.416
-64.519,107.416
66.1734,-110.17
-66.1734,110.17
67.8278,-112.924
-67.8278,112.924
74.4454,-123.941
-74.4454,123.941
76.0999,-126.695
-76.0999,126.695
77.7543,-129.449
-77.7543,129.449
79.4087,-132.203
-79.4087,132.203
81.0632,-134.957
-81.0632,134.957
82.7176,-137.711
-82.7176,137.711
84.3721,-140.466
-84.3721,140.466
86.0291,-143.224
-86.0291,143.224
87.6836,-145.978
-87.6836,145.978
89.3381,-148.732
-89.3381,148.732
90.9926,-151.486
-90.9926,151.486
92.6471,-154.24
-92.6471,154.24
94.3016,-156.995
-94.3016,156.995
95.9561,-159.749
-95.9561,159.749
97.6106,-162.503
-97.6106,162.503
99.2651,-165.257
-99.2651,165.257
47.1962,-63.5205
-47.1962,63.5205
52.2136,-56.7972
-52.2136,56.7972
57.231,-50.0738
-57.231,50.0738
62.2484,-43.3505
-62.2484,43.3505
67.2594,-36.6358
-67.2594,36.6358
72.2768,-29.9124
-72.2768,29.9124
77.2942,-23.1891
-77.2942,23.1891
82.3052,-16.4744
-82.3052,16.4744
87.3227,-9.7511
-87.3227,9.7511
92.3401,-3.02779
-92.3401,3.02779
97.3512,3.68689
-97.3512,-3.68689
102.369,10.4102
-102.369,-10.4102
107.386,17.1335
-107.386,-17.1335
112.397,23.8482
-112.397,-23.8482
117.415,30.5714
-117.415,-30.5714
122.432,37.2947
-122.432,-37.2947
127.443,44.0094
-127.443,-44.0094
132.461,50.7327
-132.461,-50.7327
137.478,57.4559
-137.478,-57.4559
142.489,64.1706
-142.489,-64.1706
147.507,70.8938
-147.507,-70.8938
152.525,77.6171
-152.525,-77.6171
157.536,84.3317
-157.536,-84.3317
162.553,91.0549
-162.553,-91.0549
167.571,97.7782
-167.571,-97.7782
172.582,104.493
-172.582,-104.493
177.6,111.216
-177.6,-111.216
182.617,117.939
-182.617,-117.939
187.628,124.654
-187.628,-124.654
192.646,131.377
-192.646,-131.377
197.664,138.1
-197.664,-138.1
202.681,144.823
-202.681,-144.823
207.693,151.538
-207.693,-151.538
212.71,158.261
-212.71,-158.261
217.728,164.984
-217.728,-164.984
222.739,171.699
-222.739,-171.699
227.757,178.422
-227.757,-178.422
232.775,185.145
-232.775,-185.145
237.786,191.86
-237.786,-191.86
242.804,198.583
-242.804,-198.583
247.821,205.306
-247.821,-205.306
252.833,212.021
-252.833,-212.021
257.85,218.744
-257.85,-218.744
262.868,225.467
-262.868,-225.467
267.879,232.182
-267.879,-232.182
272.897,238.905
-272.897,-238.905
277.915,245.628
-277.915,-245.628
282.926,252.342
-282.926,-252.342
287.944,259.066
-287.944,-259.066
292.962,265.789
-292.962,-265.789
297.973,272.503
-297.973,-272.503
-104.923,-445.102
104.923,445.102
331.264,-187.387
-331.264,187.387
829.197,475.235
-829.197,-475.235
1087.23,824.292
-1087.23,-824.292
1185.91,959.019
-1185.91,-959.019
1279.1,1080.68
-1279.1,-1080.68
1208.37,1190.81
-1208.37,-1190.81
1093.04,1377.81
-1093.04,-1377.81
1035.23,1477.07
-1035.23,-1477.07
987.602,1548.56
-987.602,-1548.56
904.908,1692.52
-904.908,-1692.52
789.841,1887.78
-789.841,-1887.78
489.625,1429.61
-489.625,-1429.61
-366.006,234.862
366.006,-234.862
-414.514,334.509
414.514,-334.509
1.65416,-2.75417
-1.65416,2.75417
3.30832,-5.50833
-3.30832,5.50833
4.96249,-8.2625
-4.96249,8.2625
6.61666,-11.0167
-6.61666,11.0167
8.27084,-13.7708
-8.27084,13.7708
9.92503,-16.525
-9.92503,16.525
11.5792,-19.2791
-11.5792,19.2791
13.2334,-22.0333
-13.2334,22.0333
14.8876,-24.7875
-14.8876,24.7875
16.5418,-27.5416
-16.5418,27.5416
18.1986,-30.3
-18.1986,30.3
36.3954,-60.5957
-36.3954,60.5957
38.0497,-63.3499
-38.0497,63.3499
39.704,-66.104
-39.704,66.104
41.3583,-68.8581
-41.3583,68.8581
43.0126,-71.6123
-43.0126,71.6123
44.6669,-74.3664
-44.6669,74.3664
51.2843,-85.383
-51.2843,85.383
57.9017,-96.3995
-57.9017,96.3995
59.5561,-99.1537
-59.5561,99.1537
61.2105,-101.908
-61.2105,101.908
62.8648,-104.662
-62.8648,104.662
64.5192,-107.416
-64.5192,107.416
66.1736,-110.17
-66.1736,110.17
72.7913,-121.187
-72.7913,121.187
74.4457,-123.941
-74.4457,123.941
76.1002,-126.695
-76.1002,126.695
77.7546,-129.449
-77.7546,129.449
79.409,-132.203
-79.409,132.203
81.0635,-134.957
-81.0635,134.957
82.718,-137.711
-82.718,137.711
84.375,-140.47
-84.375,140.47
86.0295,-143.224
-86.0295,143.224
87.6839,-145.978
-87.6839,145.978
89.3384,-148.732
-89.3384,148.732
90.9929,-151.486
-90.9929,151.486
92.6474,-154.24
-92.6474,154.24
94.3019,-156.995
-94.3019,156.995
95.9564,-159.749
-95.9564,159.749
97.6109,-162.503
-97.6109,162.503
45.5421,-60.7663
-45.5421,60.7663
50.5595,-54.043
-50.5595,54.043
55.5769,-47.3196
-55.5769,47.3196
60.5943,-40.5963
-60.5943,40.5963
65.6052,-33.8816
-65.6052,33.8816
70.6227,-27.1583
-70.6227,27.1583
75.6401,-20.4349
-75.6401,20.4349
80.6511,-13.7202
-80.6511,13.7202
85.6685,-6.99693
-85.6685,6.99693
90.686,-0.273624
-90.686,0.273624
95.697,6.44106
-95.697,-6.44106
100.714,13.1644
-100.714,-13.1644
105.732,19.8877
-105.732,-19.8877
110.743,26.6023
-110.743,-26.6023
115.761,33.3256
-115.761,-33.3256
120.778,40.0489
-120.778,-40.0489
125.789,46.7635
-125.789,-46.7635
130.807,53.4868
-130.807,-53.4868
135.824,60.2101
-135.824,-60.2101
140.835,66.9247
-140.835,-66.9247
145.853,73.648
-145.853,-73.648
150.87,80.3712
-150.87,-80.3712
155.882,87.0859
-155.882,-87.0859
160.899,93.8091
-160.899,-93.8091
165.917,100.532
-165.917,-100.532
170.928,107.247
-170.928,-107.247
175.945,113.97
-175.945,-113.97
180.963,120.693
-180.963,-120.693
185.974,127.408
-185.974,-127.408
190.992,134.131
-190.992,-134.131
196.01,140.854
-196.01,-140.854
201.027,147.578
-201.027,-147.578
206.038,154.292
-206.038,-154.292
211.056,161.015
-211.056,-161.015
216.074,167.739
-216.074,-167.739
221.085,174.453
-221.085,-174.453
226.103,181.176
-226.103,-181.176
231.12,187.9
-231.12,-187.9
236.132,194.614
-236.132,-194.614
241.149,201.337
-241.149,-201.337
246.167,208.06
-246.167,-208.06
251.178,214.775
-251.178,-214.775
256.196,221.498
-256.196,-221.498
261.214,228.221
-261.214,-228.221
266.225,234.936
-266.225,-234.936
271.243,241.659
-271.243,-241.659
276.261,248.382
-276.261,-248.382
281.272,255.097
-281.272,-255.097
286.29,261.82
-286.29,-261.82
291.308,268.543
-291.308,-268.543
296.319,275.257
-296.319,-275.257
-106.577,-442.347
106.577,442.347
329.61,-184.633
-329.61,184.633
827.543,477.989
-827.543,-477.989
1085.58,827.046
-1085.58,-827.046
1184.25,961.773
-1184.25,-961.773
1277.45,1083.43
-1277.45,-1083.43
1206.72,1193.56
-1206.72,-1193.56
1091.39,1380.56
-1091.39,-1380.56
1033.58,1479.83
-1033.58,-1479.83
985.948,1551.31
-985.948,-1551.31
903.254,1695.27
-903.254,-1695.27
788.187,1890.53
-788.187,-1890.53
487.971,1432.36
-487.971,-1432.36
-367.66,237.616
367.66,-237.616
-416.168,337.264
416.168,-337.264
1.65416,-2.75417
-1.65416,2.75417
3.30833,-5.50833
-3.30833,5.50833
4.9625,-8.2625
-4.9625,8.2625
6.61668,-11.0167
-6.61668,11.0167
8.27087,-13.7708
-8.27087,13.7708
9.92506,-16.525
-9.92506,16.525
11.5793,-19.2791
-11.5793,19.2791
13.2335,-22.0333
-13.2335,22.0333
14.8877,-24.7875
-14.8877,24.7875
16.5445,-27.5459
-16.5445,27.5459
34.7413,-57.8415
-34.7413,57.8415
36.3955,-60.5957
-36.3955,60.5957
38.0498,-63.3498
-38.0498,63.3498
39.7042,-66.104
-39.7042,66.104
41.3585,-68.8581
-41.3585,68.8581
43.0128,-71.6123
-43.0128,71.6123
49.6301,-82.6288
-49.6301,82.6288
56.2475,-93.6454
-56.2475,93.6454
57.9019,-96.3995
-57.9019,96.3995
59.5563,-99.1536
-59.5563,99.1536
61.2107,-101.908
-61.2107,101.908
62.8651,-104.662
-62.8651,104.662
64.5195,-107.416
-64.5195,107.416
71.1371,-118.433
-71.1371,118.433
72.7916,-121.187
-72.7916,121.187
74.446,-123.941
-74.446,123.941
76.1004,-126.695
-76.1004,126.695
77.7549,-129.449
-77.7549,129.449
79.4093,-132.203
-79.4093,132.203
81.0638,-134.957
-81.0638,134.957
82.7208,-137.716
-82.7208,137.716
84.3753,-140.47
-84.3753,140.47
86.0298,-143.224
-86.0298,143.224
87.6843,-145.978
-87.6843,145.978
89.3388,-148.732
-89.3388,148.732
90.9933,-151.486
-90.9933,151.486
92.6478,-154.24
-92.6478,154.24
94.3023,-156.994
-94.3023,156.994
95.9568,-159.749
-95.9568,159.749
43.8879,-58.0122
-43.8879,58.0122
48.9053,-51.2888
-48.9053,51.2888
53.9227,-44.5655
-53.9227,44.5655
58.9401,-37.8421
-58.9401,37.8421
63.9511,-31.1274
-63.9511,31.1274
68.9685,-24.4041
-68.9685,24.4041
73.9859,-17.6808
-73.9859,17.6808
78.9969,-10.9661
-78.9969,10.9661
84.0144,-4.24277
-84.0144,4.24277
89.0318,2.48054
-89.0318,-2.48054
94.0429,9.19523
-94.0429,-9.19523
99.0603,15.9185
-99.0603,-15.9185
104.078,22.6418
-104.078,-22.6418
109.089,29.3565
-109.089,-29.3565
114.106,36.0798
-114.106,-36.0798
119.124,42.8031
-119.124,-42.8031
124.135,49.5177
-124.135,-49.5177
129.152,56.241
-129.152,-56.241
134.17,62.9643
-134.17,-62.9643
139.181,69.6789
-139.181,-69.6789
144.199,76.4022
-144.199,-76.4022
149.216,83.1254
-149.216,-83.1254
154.227,89.84
-154.227,-89.84
159.245,96.5633
-159.245,-96.5633
164.263,103.287
-164.263,-103.287
169.274,110.001
-169.274,-110.001
174.291,116.724
-174.291,-116.724
179.309,123.448
-179.309,-123.448
184.32,130.162
-184.32,-130.162
189.338,136.885
-189.338,-136.885
194.355,143.609
-194.355,-143.609
199.373,150.332
-199.373,-150.332
204.384,157.046
-204.384,-157.046
209.402,163.77
-209.402,-163.77
214.42,170.493
-214.42,-170.493
219.431,177.207
-219.431,-177.207
224.449,183.931
-224.449,-183.931
229.466,190.654
-229.466,-190.654
234.478,197.368
-234.478,-197.368
239.495,204.091
-239.495,-204.091
244.513,210.815
-244.513,-210.815
249.524,217.529
-249.524,-217.529
254.542,224.252
-254.542,-224.252
259.56,230.975
-259.56,-230.975
264.571,237.69
-264.571,-237.69
269.589,244.413
-269.589,-244.413
274.607,251.136
-274.607,-251.136
279.618,257.851
-279.618,-257.851
284.636,264.574
-284.636,-264.574
289.654,271.297
-289.654,-271.297
294.665,278.011
-294.665,-278.011
-108.231,-439.593
108.231,439.593
327.956,-181.879
-327.956,181.879
825.889,480.743
-825.889,-480.743
1083.93,829.801
-1083.93,-829.801
1182.6,964.527
-1182.6,-964.527
1275.79,1086.19
-1275.79,-1086.19
1205.06,1196.32
-1205.06,-1196.32
1089.73,1383.31
-1089.73,-1383.31
1031.92,1482.58
-1031.92,-1482.58
984.293,1554.06
-984.293,-1554.06
901.6,1698.03
-901.6,-1698.03
786.533,1893.29
-786.533,-1893.29
486.317,1435.12
-486.317,-1435.12
-369.314,240.37
369.314,-240.37
-417.822,340.018
417.822,-340.018
1.65417,-2.75417
-1.65417,2.75417
3.30834,-5.50833
-3.30834,5.50833
4.96252,-8.26249
-4.96252,8.26249
6.61671,-11.0167
-6.61671,11.0167
8.2709,-13.7708
-8.2709,13.7708
9.9251,-16.525
-9.9251,16.525
11.5793,-19.2791
-11.5793,19.2791
13.2335,-22.0333
-13.2335,22.0333
14.8903,-24.7917
-14.8903,24.7917
33.0871,-55.0874
-33.0871,55.0874
34.7414,-57.8415
-34.7414,57.8415
36.3957,-60.5957
-36.3957,60.5957
38.05,-63.3498
-38.05,63.3498
39.7043,-66.104
-39.7043,66.104
41.3586,-68.8581
-41.3586,68.8581
47.976,-79.8747
